original_output_file,folder,location,date,audiofile,template,starttime,ampcutoff,species,min.score,max.score,n.scores,speciespresent
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_071500.wav,F8,025,-23,T,-1.12,1.22,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_071500.wav,F8,036,-23,T,-1,0.98,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_071500.wav,F6,015,-23,H,-0.79,1.85,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_071500.wav,F7,017,-23,H,-0.77,1.63,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_071500.wav,F9,102,-23,T,-1.25,1.24,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_073000.wav,F1,025,-23,T,-1.12,0.86,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_073000.wav,F2,000,-23,T,-1.25,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_073000.wav,F2,087,-23,T,-1.1,0.99,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_073000.wav,F3,000,-23,T,-1.03,0.68,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_073000.wav,F4,000,-23,T,-1.71,1.15,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_073000.wav,F4,030,-23,T,-1.04,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_073000.wav,F5,065,-23,T,-1.6,0.95,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_073000.wav,F8,025,-23,T,-1.1,0.91,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_073000.wav,F8,036,-23,T,-0.99,0.85,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_073000.wav,F6,015,-23,H,-0.86,1.59,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_073000.wav,F7,017,-23,H,-0.62,1.39,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_073000.wav,F9,102,-23,T,-1.24,0.86,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_074500.wav,F1,025,-23,T,-1.87,0.76,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_074500.wav,F2,000,-23,T,-1.84,0.36,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_074500.wav,F2,087,-23,T,-1.91,0.35,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_074500.wav,F3,000,-23,T,-1.81,0.34,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_074500.wav,F4,000,-23,T,-2.18,2.92,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_074500.wav,F4,030,-23,T,-1.65,2.1,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_074500.wav,F5,065,-23,T,-1.73,1.14,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_074500.wav,F8,025,-23,T,-1.69,0.7,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_074500.wav,F8,036,-23,T,-1.73,0.52,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_074500.wav,F6,015,-23,H,-1.09,1.94,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_074500.wav,F7,017,-23,H,-0.63,1.59,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_074500.wav,F9,102,-23,T,-1.7,0.72,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_080000.wav,F1,025,-23,T,-1.75,2.71,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_080000.wav,F2,000,-23,T,-1.54,1.75,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_080000.wav,F2,087,-23,T,-1.61,1.58,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_080000.wav,F3,000,-23,T,-1.21,1.49,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_080000.wav,F4,000,-23,T,-2.11,3.2,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_080000.wav,F4,030,-23,T,-1.84,2.68,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_080000.wav,F5,065,-23,T,-2.04,2.18,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_080000.wav,F8,025,-23,T,-1.44,2.32,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_080000.wav,F8,036,-23,T,-1.15,1.8,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_080000.wav,F6,015,-23,H,-1.26,2.11,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_080000.wav,F7,017,-23,H,-0.81,2.84,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",17 feb 2013,HARPIA_20130217_080000.wav,F9,102,-23,T,-1.76,2.39,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_054500.wav,F1,025,-23,T,-0.56,1.01,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_054500.wav,F2,000,-23,T,-0.36,1.11,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_054500.wav,F2,087,-23,T,-0.39,1.02,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_054500.wav,F3,000,-23,T,-0.23,1.07,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_054500.wav,F4,000,-23,T,-0.83,1.78,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_054500.wav,F4,030,-23,T,-0.53,1.13,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_054500.wav,F5,065,-23,T,-0.4,1.34,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_054500.wav,F8,025,-23,T,-0.46,1.04,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_054500.wav,F8,036,-23,T,-0.48,1.01,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_054500.wav,F6,015,-23,H,-1.91,0.01,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_054500.wav,F7,017,-23,H,-1.18,0.43,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_054500.wav,F9,102,-23,T,-0.41,1.28,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_060000.wav,F1,025,-23,T,-0.59,0.99,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_060000.wav,F2,000,-23,T,-0.48,0.93,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_060000.wav,F2,087,-23,T,-0.4,0.99,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_060000.wav,F3,000,-23,T,-0.3,0.89,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_060000.wav,F4,000,-23,T,-0.85,1.63,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_060000.wav,F4,030,-23,T,-0.61,1.08,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_060000.wav,F5,065,-23,T,-0.45,1.29,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_060000.wav,F8,025,-23,T,-0.6,0.92,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_060000.wav,F8,036,-23,T,-0.5,0.88,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_060000.wav,F6,015,-23,H,-1.68,0.06,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_060000.wav,F7,017,-23,H,-1.09,0.58,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_060000.wav,F9,102,-23,T,-0.5,1.14,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_061500.wav,F1,025,-23,T,-0.52,0.98,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_061500.wav,F2,000,-23,T,-0.59,0.95,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_061500.wav,F2,087,-23,T,-0.51,0.91,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_061500.wav,F3,000,-23,T,-0.39,0.84,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_061500.wav,F4,000,-23,T,-0.97,1.5,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_061500.wav,F4,030,-23,T,-0.69,1.2,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_061500.wav,F5,065,-23,T,-0.58,1.3,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_061500.wav,F8,025,-23,T,-0.45,0.94,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_061500.wav,F8,036,-23,T,-0.54,0.79,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_061500.wav,F6,015,-23,H,-1.46,0.3,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_061500.wav,F7,017,-23,H,-1.15,0.49,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_061500.wav,F9,102,-23,T,-0.58,1.21,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_063000.wav,F1,025,-23,T,-0.67,0.91,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_063000.wav,F2,000,-23,T,-0.62,1,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_063000.wav,F2,087,-23,T,-0.48,0.92,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_063000.wav,F3,000,-23,T,-0.44,0.88,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_063000.wav,F4,000,-23,T,-0.85,1.62,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_063000.wav,F4,030,-23,T,-0.71,1.17,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_063000.wav,F5,065,-23,T,-0.55,1.3,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_063000.wav,F8,025,-23,T,-0.68,0.91,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_063000.wav,F8,036,-23,T,-0.64,0.84,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_063000.wav,F6,015,-23,H,-1.39,0.42,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_063000.wav,F7,017,-23,H,-0.97,0.59,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_063000.wav,F9,102,-23,T,-0.65,1.13,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_064500.wav,F1,025,-23,T,-0.52,2.04,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_064500.wav,F2,000,-23,T,-0.5,2.03,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_064500.wav,F2,087,-23,T,-0.35,2.02,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_064500.wav,F3,000,-23,T,-0.34,1.69,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_064500.wav,F4,000,-23,T,-0.79,2.31,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_064500.wav,F4,030,-23,T,-0.98,1.72,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_064500.wav,F5,065,-23,T,-0.43,2.28,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_064500.wav,F8,025,-23,T,-0.49,2.02,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_064500.wav,F8,036,-23,T,-0.33,2.07,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_064500.wav,F6,015,-23,H,-2.63,-0.31,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_064500.wav,F7,017,-23,H,-1.57,0.55,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_064500.wav,F9,102,-23,T,-0.64,2.12,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_070000.wav,F1,025,-23,T,-0.84,3.1,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_070000.wav,F2,000,-23,T,-0.77,2.94,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_070000.wav,F2,087,-23,T,-0.74,2.73,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_070000.wav,F3,000,-23,T,-1.2,2.68,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_070000.wav,F4,000,-23,T,-0.99,3.12,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_070000.wav,F4,030,-23,T,-2.68,1.64,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_070000.wav,F5,065,-23,T,-0.86,3.46,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_070000.wav,F8,025,-23,T,-0.59,2.92,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_070000.wav,F8,036,-23,T,-0.55,3.03,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_070000.wav,F6,015,-23,H,-3.15,0.04,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_070000.wav,F7,017,-23,H,-2.64,0.8,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_070000.wav,F9,102,-23,T,-1.08,3.05,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_071500.wav,F1,025,-23,T,-1.03,1.52,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_071500.wav,F2,000,-23,T,-0.57,1.33,18439,None
C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output-23.txt,AutomatedDetection_TestingTemplates,"4,200",18 feb 2013,HARPIA_20130218_071500.wav,F2,087,-23,T,-0.54,1.1,18439,None
