original_output_file,survey_file_name,template,starttime,ampcutoff,species,min.score,max.score,n.scores,folder,location,recording.date,audiofile
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_054500.wav ",F1,25,-25,T,-1.27,2.44,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_054500.wav ",F2,0,-25,T,-1.44,3.93,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_054500.wav ",F2,87,-25,T,-1.24,4.12,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_054500.wav ",F3,0,-25,T,-1.07,4.35,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_054500.wav ",F4,0,-25,T,-1.17,3,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_054500.wav ",F4,30,-25,T,-0.58,3.59,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_054500.wav ",F5,65,-25,T,-1.1,2.56,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_054500.wav ",F8,25,-25,T,-1.25,2.1,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_054500.wav ",F8,36,-25,T,-1.55,2.22,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_054500.wav ",F6,15,-25,H,-1.15,2.7,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_054500.wav ",F7,17,-25,H,-0.01,2.2,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_054500.wav ",F9,102,-25,T,-1.45,3.08,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_060000.wav ",F1,25,-25,T,-2.44,0.94,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_060000.wav ",F2,0,-25,T,-1.97,1.13,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_060000.wav ",F2,87,-25,T,-1.72,1.22,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_060000.wav ",F3,0,-25,T,-1.42,1.43,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_060000.wav ",F4,0,-25,T,-1.93,1.56,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_060000.wav ",F4,30,-25,T,-1.11,1.56,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_060000.wav ",F5,65,-25,T,-2.03,1.47,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_060000.wav ",F8,25,-25,T,-2.65,0.93,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_060000.wav ",F8,36,-25,T,-3.04,0.93,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_060000.wav ",F6,15,-25,H,-2.22,5.99,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_060000.wav ",F7,17,-25,H,-1.01,5.58,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_060000.wav ",F9,102,-25,T,-1.98,1.12,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_061500.wav ",F1,25,-25,T,-0.59,0.93,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_061500.wav ",F2,0,-25,T,-0.56,0.61,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_061500.wav ",F2,87,-25,T,-0.48,0.88,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_061500.wav ",F3,0,-25,T,-0.34,0.9,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_061500.wav ",F4,0,-25,T,-0.38,1.72,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_061500.wav ",F4,30,-25,T,-0.21,1.31,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_061500.wav ",F5,65,-25,T,-0.08,1.37,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_061500.wav ",F8,25,-25,T,-0.56,0.76,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_061500.wav ",F8,36,-25,T,-0.68,0.5,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_061500.wav ",F6,15,-25,H,-1.95,0.12,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_061500.wav ",F7,17,-25,H,-0.61,0.78,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_061500.wav ",F9,102,-25,T,-0.52,0.88,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_063000.wav ",F1,25,-25,T,-0.61,0.76,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_063000.wav ",F2,0,-25,T,-0.67,0.73,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_063000.wav ",F2,87,-25,T,-0.38,0.93,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_063000.wav ",F3,0,-25,T,-0.18,0.94,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_063000.wav ",F4,0,-25,T,-0.31,1.63,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_063000.wav ",F4,30,-25,T,0.02,1.23,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_063000.wav ",F5,65,-25,T,0.11,1.35,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_063000.wav ",F8,25,-25,T,-0.5,0.71,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_063000.wav ",F8,36,-25,T,-0.73,0.55,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_063000.wav ",F6,15,-25,H,-1.91,-0.24,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_063000.wav ",F7,17,-25,H,-0.72,0.69,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_063000.wav ",F9,102,-25,T,-0.38,0.87,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_064500.wav ",F1,25,-25,T,-0.62,0.82,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_064500.wav ",F2,0,-25,T,-0.63,0.88,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_064500.wav ",F2,87,-25,T,-0.51,1.02,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_064500.wav ",F3,0,-25,T,-0.25,1.13,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_064500.wav ",F4,0,-25,T,-0.41,1.61,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_064500.wav ",F4,30,-25,T,-0.11,1.27,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_064500.wav ",F5,65,-25,T,-0.05,1.43,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_064500.wav ",F8,25,-25,T,-0.58,0.98,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_064500.wav ",F8,36,-25,T,-0.82,0.85,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_064500.wav ",F6,15,-25,H,-2.36,0.15,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_064500.wav ",F7,17,-25,H,-1.1,1.12,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_064500.wav ",F9,102,-25,T,-0.5,1,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_070000.wav ",F1,25,-25,T,-0.82,0.7,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_070000.wav ",F2,0,-25,T,-0.73,0.59,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_070000.wav ",F2,87,-25,T,-0.54,0.83,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_070000.wav ",F3,0,-25,T,-0.38,0.78,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_070000.wav ",F4,0,-25,T,-0.42,1.5,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_070000.wav ",F4,30,-25,T,-0.34,1.2,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_070000.wav ",F5,65,-25,T,-0.23,1.27,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_070000.wav ",F8,25,-25,T,-0.86,0.67,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_070000.wav ",F8,36,-25,T,-0.97,0.5,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_070000.wav ",F6,15,-25,H,-1.56,0.51,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_070000.wav ",F7,17,-25,H,-0.55,1.14,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_070000.wav ",F9,102,-25,T,-0.58,1,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_071500.wav ",F1,25,-25,T,-0.88,0.75,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_071500.wav ",F2,0,-25,T,-0.86,0.52,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_071500.wav ",F2,87,-25,T,-0.62,0.7,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_071500.wav ",F3,0,-25,T,-0.52,0.65,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_071500.wav ",F4,0,-25,T,-0.5,1.54,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_071500.wav ",F4,30,-25,T,-0.33,1.33,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_071500.wav ",F5,65,-25,T,-0.25,1.32,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_071500.wav ",F8,25,-25,T,-0.75,0.66,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_071500.wav ",F8,36,-25,T,-0.96,0.41,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_071500.wav ",F6,15,-25,H,-1.51,0.49,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_071500.wav ",F7,17,-25,H,-0.53,1.15,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_071500.wav ",F9,102,-25,T,-0.76,0.89,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_073000.wav ",F1,25,-25,T,-0.9,0.75,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_073000.wav ",F2,0,-25,T,-0.79,1.07,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_073000.wav ",F2,87,-25,T,-0.55,0.99,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_073000.wav ",F3,0,-25,T,-0.35,1.05,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_073000.wav ",F4,0,-25,T,-0.35,1.58,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_073000.wav ",F4,30,-25,T,-0.1,1.23,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
"C:/Users/Silvy/Documents/R/Repos/PrimatesAndSoundscapes/output_Harpia2014_4,200.txt","Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_073000.wav ",F5,65,-25,T,-0.24,1.35,18439,Harpia 2014,"4, 200",9-Feb-14,HARPIA_20140209_080000.wav 
